ProteinGroupId	q-value	posterior_error_prob	score	numPeptides	proteinIds
DECOY_AGAP000214-PA	0.835141	NA	0.499607	1	DECOY_AGAP000214-PA,DECOY_AGAP000214-RA_1+,DECOY_CUFF.16101.10_3+,DECOY_CUFF.16101.1_2+,DECOY_CUFF.16101.2_1+,DECOY_CUFF.16101.3_1+,DECOY_CUFF.16101.4_3+,DECOY_CUFF.16101.5_2+,DECOY_CUFF.16101.6_1+,DECOY_CUFF.16101.7_1+,DECOY_CUFF.16101.8_3+,DECOY_CUFF.16101.9_3+
DECOY_AGAP012175-RA_3+	0.835141	NA	0.499158	1	DECOY_AGAP012175-RA_3+,DECOY_CUFF.9097.1_1+,DECOY_CUFF.9097.2_3+,DECOY_CUFF.9097.3_3+
DECOY_AGAP003513-PA	0.835141	NA	0.497212	1	DECOY_AGAP003513-PA,DECOY_AGAP003513-RA_2+
DECOY_ACOM033621-PA	0.835141	NA	0.497139	1	DECOY_ACOM033621-PA
DECOY_CUFF.11276.1_3+	0.835141	NA	0.494764	1	DECOY_CUFF.11276.1_3+,DECOY_CUFF.11276.2_3+,DECOY_CUFF.11276.3_3+,DECOY_CUFF.11276.4_3+,DECOY_CUFF.11276.5_3+,DECOY_CUFF.11276.6_3+
DECOY_CUFF.915.1_2+	0.835141	NA	0.494280	1	DECOY_CUFF.915.1_2+,DECOY_CUFF.915.2_1+
DECOY_ACOM036764-PA	0.835141	NA	0.493545	1	DECOY_ACOM036764-PA
DECOY_AGAP008411-RA_2+	0.835141	NA	0.492433	1	DECOY_AGAP008411-RA_2+,DECOY_CUFF.9947.1_3+
DECOY_sp|Q12402|YOP1_YEAST	0.835141	NA	0.490408	1	DECOY_sp|Q12402|YOP1_YEAST
DECOY_CUFF.571.4_2+	0.835141	NA	0.487815	1	DECOY_CUFF.571.4_2+
DECOY_sp|P40884|IMA5_YEAST	0.835141	NA	0.484963	1	DECOY_sp|P40884|IMA5_YEAST
DECOY_ACOM036763-PA	0.835141	NA	0.484097	1	DECOY_ACOM036763-PA,DECOY_AGAP002579-RA_1+,DECOY_AGAP029605-PA,DECOY_AGAP029605-PB,DECOY_CUFF.4313.1_1+,DECOY_CUFF.4313.2_3+,DECOY_CUFF.4313.3_1+,DECOY_CUFF.4313.6_1+
DECOY_TCONS_00007563_3+	0.835141	NA	0.482963	1	DECOY_TCONS_00007563_3+
DECOY_CUFF.16527.1_1+	0.835141	NA	0.480739	1	DECOY_CUFF.16527.1_1+
DECOY_AGAP003276-RA_2+	0.835141	NA	0.476181	1	DECOY_AGAP003276-RA_2+,DECOY_CUFF.4989.1_3+,DECOY_CUFF.4989.2_1+,DECOY_CUFF.4989.3_2+,DECOY_CUFF.4989.4_2+,DECOY_CUFF.4989.5_1+,DECOY_CUFF.4989.6_2+,DECOY_CUFF.4989.7_3+,DECOY_CUFF.4989.8_2+
DECOY_ACOM029104-PA	0.835141	NA	0.476175	1	DECOY_ACOM029104-PA,DECOY_AGAP008683-PA,DECOY_AGAP008683-RA_1+,DECOY_CUFF.10303.1_1+,DECOY_CUFF.10303.2_1+
DECOY_CUFF.8713.1_3+	0.835141	NA	0.470561	1	DECOY_CUFF.8713.1_3+
DECOY_CUFF.576.1_3+	0.835141	NA	0.466971	1	DECOY_CUFF.576.1_3+,DECOY_CUFF.576.2_1+,DECOY_CUFF.576.4_2+,DECOY_CUFF.576.5_2+,DECOY_CUFF.576.6_1+,DECOY_CUFF.576.7_1+
DECOY_CUFF.2668.10_2+	0.835141	NA	0.464682	1	DECOY_CUFF.2668.10_2+,DECOY_CUFF.2668.7_3+
DECOY_AGAP004584-RA_2+	0.835141	NA	0.459566	1	DECOY_AGAP004584-RA_2+,DECOY_CUFF.6267.1_2+,DECOY_CUFF.6267.2_2+
DECOY_ACOM041687-PA	0.835141	NA	0.459090	1	DECOY_ACOM041687-PA,DECOY_AGAP010500-PA,DECOY_AGAP010500-RA_3+
DECOY_sp|P42940|ETFB_YEAST	0.835141	NA	0.457051	1	DECOY_sp|P42940|ETFB_YEAST
DECOY_sp|Q08438|VHS3_YEAST	0.835141	NA	0.455674	1	DECOY_sp|Q08438|VHS3_YEAST
DECOY_TCONS_00039521_2+	0.835141	NA	0.454531	1	DECOY_TCONS_00039521_2+
DECOY_ACOM030124-PA	0.835141	NA	0.453993	1	DECOY_ACOM030124-PA,DECOY_AGAP008335-PA,DECOY_AGAP008335-RA_1+
DECOY_CUFF.16934.1_2+	0.835141	NA	0.452241	1	DECOY_CUFF.16934.1_2+,DECOY_CUFF.16934.3_2+,DECOY_CUFF.16934.4_1+,DECOY_CUFF.16934.5_1+,DECOY_CUFF.16934.6_2+,DECOY_CUFF.16934.7_1+
DECOY_AGAP000558-PB	0.835141	NA	0.450176	1	DECOY_AGAP000558-PB,DECOY_AGAP000558-RB_1+,DECOY_CUFF.16455.2_1+
DECOY_CUFF.700.2_1+	0.835141	NA	0.446804	1	DECOY_CUFF.700.2_1+,DECOY_CUFF.700.5_2+,DECOY_CUFF.700.6_1+
DECOY_CUFF.8488.10_2+	0.835141	NA	0.442122	1	DECOY_CUFF.8488.10_2+
DECOY_sp|P53037|PSD2_YEAST	0.835141	NA	0.438810	1	DECOY_sp|P53037|PSD2_YEAST
DECOY_AGAP006039-RA_2+	0.835141	NA	0.437512	1	DECOY_AGAP006039-RA_2+
DECOY_AGAP003803-RA_2+	0.835141	NA	0.435287	1	DECOY_AGAP003803-RA_2+
DECOY_CUFF.3645.10_3+	0.835141	NA	0.432581	1	DECOY_CUFF.3645.10_3+,DECOY_CUFF.3645.4_2+,DECOY_CUFF.3645.5_1+,DECOY_CUFF.3645.6_3+,DECOY_CUFF.3645.7_3+,DECOY_CUFF.3645.8_1+,DECOY_CUFF.3645.9_3+
DECOY_CUFF.2055.1_2+	0.835141	NA	0.431324	1	DECOY_CUFF.2055.1_2+,DECOY_CUFF.2055.2_2+,DECOY_CUFF.2055.3_1+,DECOY_CUFF.2055.4_1+,DECOY_CUFF.2055.5_3+,DECOY_CUFF.2925.1_3+,DECOY_CUFF.2925.2_3+,DECOY_CUFF.2925.3_1+,DECOY_CUFF.2925.4_1+,DECOY_CUFF.2925.5_1+
DECOY_sp|P07271|PIF1_YEAST	0.835141	NA	0.431131	1	DECOY_sp|P07271|PIF1_YEAST
DECOY_AGAP006398-PA	0.835141	NA	0.424827	1	DECOY_AGAP006398-PA,DECOY_AGAP006398-RA_2+
DECOY_CUFF.15954.3_2+	0.835141	NA	0.421312	1	DECOY_CUFF.15954.3_2+
DECOY_ACOM026450-PA	0.835141	NA	0.410611	1	DECOY_ACOM026450-PA
DECOY_ACOM037180-PA	0.835141	NA	0.410415	1	DECOY_ACOM037180-PA,DECOY_AGAP002323-PA,DECOY_AGAP002323-RA_1+
DECOY_CUFF.4478.1_2+	0.835141	NA	0.407759	1	DECOY_CUFF.4478.1_2+,DECOY_CUFF.4478.2_3+,DECOY_CUFF.4478.3_3+,DECOY_CUFF.4478.4_2+,DECOY_CUFF.4478.6_2+
DECOY_sp|P40086|COX15_YEAST	0.835141	NA	0.406297	1	DECOY_sp|P40086|COX15_YEAST
DECOY_CUFF.14291.1_3+	0.835141	NA	0.405351	1	DECOY_CUFF.14291.1_3+
DECOY_TCONS_00034022_1+	0.835141	NA	0.401315	1	DECOY_TCONS_00034022_1+
DECOY_TCONS_00022932_2+	0.835141	NA	0.400956	1	DECOY_TCONS_00022932_2+
DECOY_AGAP012213-RA_1+	0.835141	NA	0.399282	1	DECOY_AGAP012213-RA_1+,DECOY_AGAP028635-PA,DECOY_CUFF.9141.1_2+
DECOY_CUFF.16358.1_3+	0.835141	NA	0.398539	1	DECOY_CUFF.16358.1_3+
DECOY_ACOM027659-PA	0.835141	NA	0.393683	1	DECOY_ACOM027659-PA,DECOY_AGAP010849-PA,DECOY_AGAP010849-RA_2+,DECOY_CUFF.7517.1_1+
DECOY_AGAP009007-RA_3+	0.835141	NA	0.393498	1	DECOY_AGAP009007-RA_3+,DECOY_CUFF.10591.1_2+,DECOY_CUFF.10591.3_3+
DECOY_ACOM033049-PA	0.835141	NA	0.392941	1	DECOY_ACOM033049-PA,DECOY_AGAP004271-PA,DECOY_AGAP004271-RA_2+
DECOY_TCONS_00031946_3+	0.835141	NA	0.392918	1	DECOY_TCONS_00031946_3+
DECOY_CUFF.1651.2_2+	0.835141	NA	0.390515	1	DECOY_CUFF.1651.2_2+
DECOY_CUFF.9886.1_2+	0.835141	NA	0.388810	1	DECOY_CUFF.9886.1_2+,DECOY_CUFF.9886.2_3+,DECOY_CUFF.9886.3_1+,DECOY_CUFF.9886.4_2+
DECOY_CUFF.2762.1_3+	0.835141	NA	0.386632	1	DECOY_CUFF.2762.1_3+
DECOY_AGAP000249-RA_1+	0.835141	NA	0.386523	1	DECOY_AGAP000249-RA_1+
DECOY_CUFF.5114.5_2+	0.835141	NA	0.383550	1	DECOY_CUFF.5114.5_2+
DECOY_AGAP003610-RA_3+	0.835141	NA	0.381700	1	DECOY_AGAP003610-RA_3+
DECOY_CUFF.4260.1_3+	0.835141	NA	0.371398	1	DECOY_CUFF.4260.1_3+
DECOY_AGAP004604-PA	0.835141	NA	0.369811	1	DECOY_AGAP004604-PA,DECOY_AGAP004604-RA_1+,DECOY_CUFF.6454.1_3+,DECOY_CUFF.6454.2_2+,DECOY_CUFF.6454.6_1+
DECOY_AGAP029065-PA	0.835141	NA	0.361478	1	DECOY_AGAP029065-PA
DECOY_ACOM037496-PA	0.835141	NA	0.358087	1	DECOY_ACOM037496-PA,DECOY_AGAP002903-PA,DECOY_AGAP002903-RA_1+
DECOY_AGAP010849-RA_1+	0.835141	NA	0.356854	1	DECOY_AGAP010849-RA_1+,DECOY_CUFF.7517.1_3+
DECOY_CUFF.1455.1_1+	0.835141	NA	0.351513	1	DECOY_CUFF.1455.1_1+
DECOY_AGAP000984-PA	0.835141	NA	0.349554	1	DECOY_AGAP000984-PA,DECOY_AGAP000984-RA_1+,DECOY_CUFF.17231.1_1+,DECOY_CUFF.17231.2_3+,DECOY_CUFF.17231.3_1+
DECOY_CUFF.17231.5_1+	0.835141	NA	0.349554	2	DECOY_CUFF.17231.5_1+
DECOY_AGAP005901-RA_2+	0.835141	NA	0.348144	1	DECOY_AGAP005901-RA_2+,DECOY_CUFF.1535.10_2+,DECOY_CUFF.1535.1_2+,DECOY_CUFF.1535.2_2+,DECOY_CUFF.1535.3_3+,DECOY_CUFF.1535.4_1+,DECOY_CUFF.1535.5_3+,DECOY_CUFF.1535.8_3+,DECOY_CUFF.1535.9_2+
DECOY_AGAP009550-PA	0.835141	NA	0.346660	1	DECOY_AGAP009550-PA,DECOY_AGAP009550-PB
DECOY_AGAP008943-RA_2+	0.835141	NA	0.342068	1	DECOY_AGAP008943-RA_2+,DECOY_CUFF.10488.1_3+,DECOY_CUFF.10488.2_3+
DECOY_AGAP001098-RA_1+	0.835141	NA	0.341779	1	DECOY_AGAP001098-RA_1+,DECOY_CUFF.2977.2_2+
DECOY_AGAP008438-RA_1+	0.835141	NA	0.327600	1	DECOY_AGAP008438-RA_1+,DECOY_AGAP012637-RA_3+,DECOY_CUFF.13934.1_2+,DECOY_CUFF.13934.2_1+
DECOY_AGAP004192-RA_3+	0.835141	NA	0.323826	1	DECOY_AGAP004192-RA_3+,DECOY_CUFF.6126.1_1+,DECOY_CUFF.6126.3_3+
DECOY_AGAP006688-RA_1+	0.835141	NA	0.322308	1	DECOY_AGAP006688-RA_1+
DECOY_AGAP010819-PA	0.835141	NA	0.319941	1	DECOY_AGAP010819-PA,DECOY_AGAP010819-RA_1+,DECOY_AGAP010831-PA,DECOY_AGAP010831-RA_3+,DECOY_AGAP010832-PA,DECOY_AGAP010832-RA_1+
DECOY_AGAP002287-RA_1+	0.835141	NA	0.319740	1	DECOY_AGAP002287-RA_1+,DECOY_CUFF.4044.1_3+
DECOY_CUFF.7531.1_1+	0.835141	NA	0.318930	1	DECOY_CUFF.7531.1_1+,DECOY_CUFF.7531.2_3+,DECOY_CUFF.7531.3_3+
DECOY_sp|P53969|SAM50_YEAST	0.835141	NA	0.312771	1	DECOY_sp|P53969|SAM50_YEAST
DECOY_ACOM036475-PA	0.835141	NA	0.293058	1	DECOY_ACOM036475-PA
DECOY_ACOM035905-PA	0.835141	NA	0.287597	1	DECOY_ACOM035905-PA,DECOY_AGAP000019-PA,DECOY_AGAP000019-RA_1+,DECOY_CUFF.15782.1_3+
DECOY_AGAP006935-RC_2+	0.835141	NA	0.281227	1	DECOY_AGAP006935-RC_2+,DECOY_CUFF.2398.1_1+,DECOY_CUFF.2398.4_1+,DECOY_CUFF.2398.8_2+
DECOY_CUFF.1633.1_1+	0.835141	NA	0.280004	1	DECOY_CUFF.1633.1_1+,DECOY_CUFF.1633.2_1+,DECOY_CUFF.1633.3_1+
DECOY_CUFF.16784.1_2+	0.835141	NA	0.279441	1	DECOY_CUFF.16784.1_2+,DECOY_CUFF.16784.2_1+,DECOY_CUFF.16784.3_3+,DECOY_CUFF.16784.4_3+,DECOY_CUFF.16784.6_1+
DECOY_ACOM022501-PA	0.835141	NA	0.276626	1	DECOY_ACOM022501-PA
DECOY_AGAP002091-RA_1+	0.835141	NA	0.275474	1	DECOY_AGAP002091-RA_1+
DECOY_AGAP007645-RA_3+	0.835141	NA	0.274615	1	DECOY_AGAP007645-RA_3+,DECOY_CUFF.2902.1_3+
DECOY_CUFF.1806.1_2+	0.835141	NA	0.273747	1	DECOY_CUFF.1806.1_2+,DECOY_CUFF.1806.2_2+,DECOY_CUFF.1806.3_1+,DECOY_CUFF.1806.4_3+
DECOY_CUFF.9891.1_3+	0.835141	NA	0.273221	1	DECOY_CUFF.9891.1_3+
DECOY_CUFF.6862.3_1+	0.835141	NA	0.272913	1	DECOY_CUFF.6862.3_1+
DECOY_CUFF.1324.1_3+	0.835141	NA	0.268429	1	DECOY_CUFF.1324.1_3+,DECOY_CUFF.1324.2_2+,DECOY_CUFF.1324.3_3+,DECOY_CUFF.1324.4_2+,DECOY_CUFF.1324.5_3+
DECOY_AGAP002262-RA_3+	0.835141	NA	0.268388	1	DECOY_AGAP002262-RA_3+,DECOY_CUFF.4047.10_1+,DECOY_CUFF.4047.11_3+,DECOY_CUFF.4047.12_3+,DECOY_CUFF.4047.1_2+,DECOY_CUFF.4047.2_3+,DECOY_CUFF.4047.3_2+,DECOY_CUFF.4047.4_2+,DECOY_CUFF.4047.5_2+,DECOY_CUFF.4047.6_2+,DECOY_CUFF.4047.7_1+,DECOY_CUFF.4047.8_2+,DECOY_CUFF.4047.9_3+
DECOY_AGAP007314-RA_3+	0.835141	NA	0.267858	1	DECOY_AGAP007314-RA_3+
DECOY_CUFF.11099.1_2+	0.835141	NA	0.264930	1	DECOY_CUFF.11099.1_2+,DECOY_CUFF.11099.2_2+,DECOY_CUFF.11099.3_3+
DECOY_AGAP013032-RA_3+	0.835141	NA	0.263333	1	DECOY_AGAP013032-RA_3+,DECOY_CUFF.5636.1_2+,DECOY_CUFF.5636.2_2+,DECOY_CUFF.5636.3_2+
DECOY_AGAP006219-RA_2+	0.835141	NA	0.259965	1	DECOY_AGAP006219-RA_2+,DECOY_CUFF.1777.1_3+,DECOY_CUFF.1777.2_2+,DECOY_CUFF.1777.3_2+
DECOY_sp|P07257|QCR2_YEAST	0.835141	NA	0.255946	1	DECOY_sp|P07257|QCR2_YEAST
DECOY_TCONS_00009794_1+	0.835141	NA	0.254579	1	DECOY_TCONS_00009794_1+
DECOY_CUFF.5550.1_2+	0.835141	NA	0.253486	1	DECOY_CUFF.5550.1_2+,DECOY_CUFF.5550.2_1+,DECOY_CUFF.5550.3_1+
DECOY_ACOM035685-PA	0.835141	NA	0.251405	1	DECOY_ACOM035685-PA,DECOY_AGAP003206-PA,DECOY_AGAP003206-PB,DECOY_AGAP003206-PC,DECOY_AGAP003206-RA_1+,DECOY_AGAP003206-RB_1+,DECOY_CUFF.4942.10_1+,DECOY_CUFF.4942.1_1+,DECOY_CUFF.4942.2_2+,DECOY_CUFF.4942.3_1+,DECOY_CUFF.4942.4_3+,DECOY_CUFF.4942.5_3+,DECOY_CUFF.4942.6_1+,DECOY_CUFF.4942.7_1+,DECOY_CUFF.4942.8_3+,DECOY_CUFF.4942.9_2+
DECOY_AGAP028072-RA_2+	0.835141	NA	0.247320	1	DECOY_AGAP028072-RA_2+,DECOY_CUFF.8067.1_2+,DECOY_CUFF.8067.4_1+
DECOY_AGAP002996-RA_3+	0.835141	NA	0.244977	1	DECOY_AGAP002996-RA_3+,DECOY_AGAP002996-RB_1+,DECOY_AGAP002996-RC_2+,DECOY_AGAP002996-RD_2+,DECOY_CUFF.4699.1_2+,DECOY_CUFF.4699.2_3+,DECOY_CUFF.4699.7_1+
DECOY_AGAP001208-RC_3+	0.835141	NA	0.242369	1	DECOY_AGAP001208-RC_3+,DECOY_CUFF.3035.10_3+,DECOY_CUFF.3035.1_3+,DECOY_CUFF.3035.2_3+,DECOY_CUFF.3035.3_1+,DECOY_CUFF.3035.4_2+,DECOY_CUFF.3035.5_3+,DECOY_CUFF.3035.6_3+,DECOY_CUFF.3035.7_3+,DECOY_CUFF.3035.8_2+,DECOY_CUFF.3035.9_2+
DECOY_ACOM038203-PA	0.835141	NA	0.241360	1	DECOY_ACOM038203-PA,DECOY_AGAP011192-PA,DECOY_AGAP011192-PB,DECOY_CUFF.7935.1_1+,DECOY_CUFF.7935.2_1+
DECOY_AGAP003090-RA_2+	0.835141	NA	0.239645	1	DECOY_AGAP003090-RA_2+,DECOY_AGAP003090-RB_2+,DECOY_CUFF.4744.1_2+,DECOY_CUFF.4744.2_2+
DECOY_ACOM035541-PA	0.835141	NA	0.239212	1	DECOY_ACOM035541-PA,DECOY_AGAP003111-PA,DECOY_AGAP003111-RA_1+,DECOY_CUFF.4764.1_3+
DECOY_AGAP000909-RA_2+	0.835141	NA	0.233388	1	DECOY_AGAP000909-RA_2+,DECOY_CUFF.17170.1_2+
DECOY_ACOM039502-PA	0.835141	NA	0.225347	1	DECOY_ACOM039502-PA,DECOY_AGAP006551-PA,DECOY_AGAP006551-RA_3+
DECOY_ACOM024631-PA	0.835141	NA	0.219717	1	DECOY_ACOM024631-PA,DECOY_AGAP006129-PA,DECOY_CUFF.1674.1_3+
DECOY_ACOM025386-PA	0.835141	NA	0.219696	1	DECOY_ACOM025386-PA
DECOY_AGAP011427-RA_1+	0.835141	NA	0.218179	1	DECOY_AGAP011427-RA_1+,DECOY_AGAP029747-PA,DECOY_CUFF.8303.12_2+
DECOY_ACOM039444-PA	0.835141	NA	0.217064	1	DECOY_ACOM039444-PA,DECOY_AGAP006623-PA,DECOY_AGAP006623-RA_1+
DECOY_AGAP007666-RA_2+	0.835141	NA	0.216476	1	DECOY_AGAP007666-RA_2+,DECOY_CUFF.2879.1_3+,DECOY_CUFF.2879.2_3+,DECOY_CUFF.2879.4_3+,DECOY_CUFF.2879.5_3+
DECOY_ACOM038434-PA	0.835141	NA	0.215546	1	DECOY_ACOM038434-PA,DECOY_AGAP004756-PA,DECOY_AGAP004756-RA_1+,DECOY_CUFF.395.1_2+,DECOY_CUFF.395.2_3+
DECOY_sp|P22219|VPS15_YEAST	0.835141	NA	0.209011	1	DECOY_sp|P22219|VPS15_YEAST
DECOY_AGAP007126-RA_3+	0.835141	NA	0.206196	1	DECOY_AGAP007126-RA_3+
DECOY_AGAP010875-PA	0.835141	NA	0.200040	1	DECOY_AGAP010875-PA,DECOY_AGAP010875-RA_1+,DECOY_CUFF.7544.1_2+
DECOY_AGAP013410-RA_3+	0.835141	NA	0.195322	1	DECOY_AGAP013410-RA_3+,DECOY_CUFF.16475.1_3+
DECOY_CUFF.3183.1_2+	0.835141	NA	0.195047	1	DECOY_CUFF.3183.1_2+,DECOY_CUFF.3183.2_3+,DECOY_CUFF.3183.3_3+,DECOY_CUFF.3183.4_2+,DECOY_CUFF.3183.5_3+,DECOY_CUFF.3183.6_1+,DECOY_CUFF.3183.7_2+,DECOY_CUFF.3183.8_1+
DECOY_sp|P53170|PDK2_YEAST	0.835141	NA	0.186022	1	DECOY_sp|P53170|PDK2_YEAST
DECOY_CUFF.17072.6_2+	0.835141	NA	0.183193	1	DECOY_CUFF.17072.6_2+,DECOY_CUFF.17072.8_2+
DECOY_AGAP006936-RA_1+	0.835141	NA	0.182982	1	DECOY_AGAP006936-RA_1+,DECOY_AGAP006936-RB_2+
DECOY_AGAP008604-RA_2+	0.835141	NA	0.175691	1	DECOY_AGAP008604-RA_2+,DECOY_AGAP008604-RB_3+,DECOY_CUFF.10115.1_1+
DECOY_AGAP013523-RA_3+	0.835141	NA	0.173967	1	DECOY_AGAP013523-RA_3+
DECOY_CUFF.417.1_1+	0.835141	NA	0.173342	1	DECOY_CUFF.417.1_1+
DECOY_AGAP012092-RA_1+	0.835141	NA	0.170081	1	DECOY_AGAP012092-RA_1+
DECOY_AGAP011892-RA_3+	0.835141	NA	0.168905	1	DECOY_AGAP011892-RA_3+
DECOY_AGAP003475-RA_2+	0.835141	NA	0.167368	1	DECOY_AGAP003475-RA_2+,DECOY_AGAP003475-RB_3+
DECOY_sp|P16861|PFKA1_YEAST	0.835141	NA	0.166283	1	DECOY_sp|P16861|PFKA1_YEAST
DECOY_CUFF.9706.1_2+	0.835141	NA	0.165160	1	DECOY_CUFF.9706.1_2+
DECOY_sp|P26793|FEN1_YEAST	0.835141	NA	0.162518	1	DECOY_sp|P26793|FEN1_YEAST
DECOY_ACOM024951-PA	0.835141	NA	0.155675	1	DECOY_ACOM024951-PA,DECOY_AGAP005915-PA,DECOY_AGAP005915-RA_1+,DECOY_CUFF.1490.1_3+
DECOY_CUFF.11547.1_3+	0.835141	NA	0.150898	1	DECOY_CUFF.11547.1_3+,DECOY_CUFF.11547.2_3+
DECOY_CUFF.4236.3_2+	0.835141	NA	0.144277	1	DECOY_CUFF.4236.3_2+,DECOY_CUFF.4236.5_2+,DECOY_CUFF.4236.6_1+,DECOY_CUFF.4236.7_1+,DECOY_CUFF.4236.8_1+,DECOY_CUFF.4236.9_2+
DECOY_AGAP009264-RA_2+	0.835141	NA	0.139462	1	DECOY_AGAP009264-RA_2+,DECOY_AGAP009264-RB_2+,DECOY_CUFF.10886.1_2+
DECOY_CUFF.4910.1_2+	0.835141	NA	0.134981	1	DECOY_CUFF.4910.1_2+
DECOY_ACOM036683-PA	0.835141	NA	0.127655	1	DECOY_ACOM036683-PA
DECOY_sp|Q05043|RSF1_YEAST	0.835141	NA	0.123303	1	DECOY_sp|Q05043|RSF1_YEAST
DECOY_AGAP006645-RA_1+	0.835141	NA	0.122438	1	DECOY_AGAP006645-RA_1+,DECOY_AGAP006645-RB_2+,DECOY_AGAP006645-RC_1+,DECOY_AGAP006645-RD_2+,DECOY_CUFF.2156.1_1+
DECOY_AGAP003532-RA_1+	0.835141	NA	0.117897	1	DECOY_AGAP003532-RA_1+
DECOY_CUFF.9731.1_3+	0.835141	NA	0.109998	1	DECOY_CUFF.9731.1_3+
DECOY_AGAP001265-PA	0.835141	NA	0.108747	1	DECOY_AGAP001265-PA,DECOY_AGAP001265-RA_1+,DECOY_CUFF.3052.1_1+
DECOY_AGAP005039-RA_3+	0.835141	NA	0.104315	1	DECOY_AGAP005039-RA_3+,DECOY_CUFF.733.10_2+,DECOY_CUFF.733.17_3+,DECOY_CUFF.733.18_3+,DECOY_CUFF.733.19_1+,DECOY_CUFF.733.7_1+
DECOY_AGAP002084-RA_1+	0.835141	NA	0.094392	1	DECOY_AGAP002084-RA_1+,DECOY_AGAP002084-RB_1+,DECOY_CUFF.3820.1_2+
DECOY_CUFF.4197.10_3+	0.835141	NA	0.091273	1	DECOY_CUFF.4197.10_3+,DECOY_CUFF.4197.1_2+,DECOY_CUFF.4197.3_1+,DECOY_CUFF.4197.4_1+,DECOY_CUFF.4197.5_2+,DECOY_CUFF.4197.6_1+,DECOY_CUFF.4197.7_2+,DECOY_CUFF.4197.8_3+,DECOY_CUFF.4197.9_1+
DECOY_sp|P32317|AFG1_YEAST	0.835141	NA	0.082542	1	DECOY_sp|P32317|AFG1_YEAST
DECOY_AGAP012225-RA_3+	0.835141	NA	0.082198	1	DECOY_AGAP012225-RA_3+,DECOY_CUFF.9139.1_2+
DECOY_AGAP012261-RA_2+	0.835141	NA	0.081973	1	DECOY_AGAP012261-RA_2+
DECOY_AGAP002137-RA_2+	0.835141	NA	0.081035	1	DECOY_AGAP002137-RA_2+,DECOY_CUFF.3865.1_1+
DECOY_AGAP006669-RA_3+	0.835141	NA	0.080232	1	DECOY_AGAP006669-RA_3+,DECOY_CUFF.2162.1_3+,DECOY_CUFF.2162.2_1+,DECOY_CUFF.2162.3_3+,DECOY_CUFF.2162.4_3+,DECOY_CUFF.2162.5_3+
DECOY_sp|P38931|SSN2_YEAST	0.835141	NA	0.072222	1	DECOY_sp|P38931|SSN2_YEAST
DECOY_ACOM027816-PA	0.835141	NA	0.071368	1	DECOY_ACOM027816-PA,DECOY_AGAP005288-PA,DECOY_AGAP005288-RA_1+,DECOY_CUFF.939.3_1+,DECOY_CUFF.939.7_3+,DECOY_CUFF.939.9_1+
DECOY_CUFF.939.2_3+	0.835141	NA	0.071368	2	DECOY_CUFF.939.2_3+
DECOY_sp|P32794|AFG2_YEAST	0.835141	NA	0.068859	1	DECOY_sp|P32794|AFG2_YEAST
DECOY_CUFF.1049.1_2+	0.835141	NA	0.067468	1	DECOY_CUFF.1049.1_2+
DECOY_AGAP004497-RA_1+	0.835141	NA	0.064215	1	DECOY_AGAP004497-RA_1+
DECOY_TCONS_00022088_3+	0.835141	NA	0.064083	1	DECOY_TCONS_00022088_3+
DECOY_CUFF.4303.1_3+	0.835141	NA	0.055080	1	DECOY_CUFF.4303.1_3+
DECOY_sp|P53741|BRE5_YEAST	0.835141	NA	0.052482	1	DECOY_sp|P53741|BRE5_YEAST
DECOY_AGAP004095-RA_1+	0.835141	NA	0.048625	1	DECOY_AGAP004095-RA_1+
DECOY_AGAP000112-RA_2+	0.835141	NA	0.048195	1	DECOY_AGAP000112-RA_2+,DECOY_CUFF.15951.1_3+,DECOY_CUFF.15951.2_3+
DECOY_CUFF.8917.1_2+	0.835141	NA	0.042560	1	DECOY_CUFF.8917.1_2+,DECOY_CUFF.8917.2_2+,DECOY_CUFF.8917.3_1+,DECOY_CUFF.8917.5_2+
DECOY_AGAP002546-RA_1+	0.835141	NA	0.035428	1	DECOY_AGAP002546-RA_1+,DECOY_CUFF.4258.1_2+,DECOY_CUFF.4258.2_3+
DECOY_AGAP000579-RA_3+	0.835141	NA	0.034917	1	DECOY_AGAP000579-RA_3+
DECOY_ACOM041676-PA	0.835141	NA	0.034492	1	DECOY_ACOM041676-PA,DECOY_AGAP010488-PA,DECOY_AGAP010488-RA_3+,DECOY_CUFF.7177.1_3+
DECOY_ACOM039824-PA	0.835141	NA	0.030315	1	DECOY_ACOM039824-PA,DECOY_AGAP006381-PA,DECOY_CUFF.1901.1_1+
DECOY_ACOM042280-PA	0.835141	NA	0.023492	1	DECOY_ACOM042280-PA,DECOY_AGAP002075-PA,DECOY_AGAP002075-RA_1+,DECOY_CUFF.3785.1_3+
DECOY_CUFF.770.1_3+	0.835141	NA	0.020079	1	DECOY_CUFF.770.1_3+,DECOY_CUFF.770.6_3+
DECOY_AGAP011528-RA_3+	0.835141	NA	0.012184	1	DECOY_AGAP011528-RA_3+,DECOY_CUFF.8384.1_3+,DECOY_CUFF.8384.2_1+,DECOY_CUFF.8384.3_3+,DECOY_CUFF.8384.4_1+
DECOY_TCONS_00034694_1+	0.835141	NA	0.005672	1	DECOY_TCONS_00034694_1+
DECOY_TCONS_00034795_3+	0.835141	NA	0.004553	1	DECOY_TCONS_00034795_3+
